en	hil
"""Yet according to the DVNF's tax filings with the IRS, almost none of that money has wound up in the hands of American veterans."""	"""Apang suno sa mga pag-file sang buhis sang DVNF sa IRS, halos wala sa sina nga kuwarta ang nakalab-ot sa mga kamot sang mga beterano sang Amerika."""
All you need to have is a broad knowledge of colors and image of how your bedroom would look like.	Ang kinahanglan mo lang amo ang malapad nga ihibalo sa mga duag kag laragway kon ano ang hitsura sang imo hulot-tulugan.
"""Our mission is to support burgeoning musical talent, programs and services in our communities by fostering the artistic development of youth preserving music as a viable art form."""	"""Ang amon misyon amo ang pagsuporta sa nagauswag nga talento sa musika, mga programa kag mga serbisyo sa amon mga komunidad paagi sa pagpasanyog sang artistiko nga pag-uswag sang mga pamatan-on nga nagapreserbar sang musika bilang isa ka maayo nga porma sang arte."""
"""Rayon is a manufactured natural vegetable fiber composed of regenerated cellulose, derived from wood pulp, cotton linters, or other natural vegetable matter."""	"""Ang rayon isa ka ginhimo nga natural nga lanot sang utanon nga ginabug-usan sang ginbag-o nga cellulose, nga naghalin sa pulp sang kahoy, mga linter sang gapas, ukon iban pa nga natural nga utanon nga butang."""
"""Specifically, the thesis considers how the use of multiple creative learning methods may enhance undergraduate learning and the role that creative visualisation and guided imagery can play in this experience."""	"""Sa partikular, ang tesis nagabinagbinag kon paano ang paggamit sang madamo nga mga pamaagi sa pagtuon nga mamugnaon makapauswag sang pagtuon sa undergraduate kag ang papel nga mahimo sang mamugnaon nga paghanduraw kag ginatuytuyan nga imahe sa sini nga eksperyensya."""
"""For more information on the International Council on Mining and Metals, visit [URL] The UN Global Compact is a commitment between the United Nations and responsible businesses."""	"""Para sa dugang nga impormasyon sa International Council on Mining and Metals, bisitaha ang [URL] Ang UN Global Compact isa ka pangako sa tunga sang United Nations kag sang mga responsable nga negosyo."""
Beyond that, a small group drew a picture.	Luwas pa sina, isa ka gamay nga grupo ang nagdrowing sang laragway.
The RAW file format has transformed digital photography.	Ang RAW nga format sang file nagbag-o sang digital nga potograpiya.
"""The storm could bring several inches of rain, as well as coastal flooding."""	"""Ang bagyo mahimo magdala sang pila ka pulgada sang ulan, subong man sang pagbaha sa baybayon."""
At the start of the new year, our finance team quantitatively analysed the volatility of the systemic liquidity risks in the interbank lending market.	Sa pagsugod sang bag-o nga tuig, ang amon grupo sa pinansya nag-analisar sing kadamuon sang pagkasalimpapaw sang mga risgo sa sistematiko nga likido sa merkado sang pagpautang sa tunga sang mga bangko.
"""We cannot simply look at the mean temperature for a hot year and say, there you go, global warming!"""	"""Indi naton basta-basta tan-awon ang kinaandan nga temperatura para sa isa ka mainit nga tuig kag magsiling, yari ka na, ang pag-init sang kalibutan!"""
Heavy rainfall recently delayed the coastal areas after a long dry spell.	Ang mabaskog nga pag-ulan sining karon lang nag-atrasar sa mga baybayon pagkatapos sang malawig nga tig-ilinit.
"""All Deaf have succeeded using ASL through Deaf schools and graduated with Bachelor, Master and Ph."""	"""Ang tanan nga mga Bungol nagmadinalag-on sa paggamit sang ASL paagi sa mga eskwelahan sang mga Bungol kag nakatapos sa Bachelor, Master kag Ph."""
We also have more access to nature than most city dwellers do.	Mas madamo man kita sing access sa kinaugali sangsa kalabanan nga mga pumuluyo sang siudad.
"""Till compost into garden beds, use it as a topdressing, or mix it into transplanting holes."""	"""Mag-compost sa mga higdaan sa hardin, gamita ini bilang topdressing, ukon isagol ini sa mga buho nga ginatanom."""
"""Singh writes that he became interested in the study of rare Guru Granth Sahib manuscripts when the Sikh Sangat of Dhaka presented him with some rare Hukamnamas of Guru TeghBahadur during his visit to that place in 1915 A.D. During his long tenure in the postal service, he tried to locate and study some more rare Guru Granth Sahib Birs while travelling to different parts of India."""	"""Si Singh nagsulat nga nangin interesado sia sa pagtuon sang talagsahon nga mga manuskrito ni Guru Granth Sahib sang ginhatagan sia sang Sikh Sangat sang Dhaka sang pila ka talagsahon nga Hukamnamas ni Guru TeghBahadur sa tion sang iya pagbisita sa sina nga duog sang 1915 A.D. Sa tion sang iya malawig nga pagtener sa serbisyo sa koreo, gintinguhaan niya nga pangitaon kag tun-an ang pila pa ka talagsahon nga mga Guru Granth Sahib samtang nagalakbay pakadto sa lainlain nga mga bahin sang Granth Sahib India."""
The jet stream settled the flood-prone zones, and that, in turn, meant that my mentor moderated the key findings of the research adapting the message to the audience.	Ang jet stream nag-istar sa mga flood-prone zones, kag ina, sa baylo, nagkahulugan nga ang akon manunudlo nag-moderate sang mga yabi nga natukiban sang pagpanalawsaw nga nagapasibu sang mensahe sa tumalan-aw.
"""But, even after the useful investment provided by the New Opportunities Fund and Culture on Line, we in museums have hardly begun to tap the potential of new forms of communication."""	"""Apang, bisan pagkatapos sang mapuslanon nga pamuhunan nga ginhatag sang New Opportunities Fund kag Culture on Line, kami sa mga museo halos wala pa makasugod sa pag-tap sang potensyal sang bag-o nga mga porma sang komunikasyon."""
"""George S. McGovem, the United Nations Giobai Ambassador on Hunger, was the Democratic candidate for president in 1972."""	"""Si George S. McGovern, ang United Nations Global Ambassador on Hunger, amo ang Demokratiko nga kandidato para sa presidente sang 1972."""
Remarkably, volunteers protected the plastic waste as part of a school project.	Sing talalupangdon, gin-amligan sang mga boluntaryo ang plastik nga basura subong bahin sang isa ka proyekto sa eskwelahan.
"""These mushrooms are actually the same genus as the white button, but the crimini has been harvested after the cap has expanded and the brown gills are visible, while the portobello is the most mature version of agaricus bisporus."""	"""Ini nga mga uhong pareho gid sa genus sang puti nga butones, apang ang crimini gin-ani pagkatapos nga ang kalo nagsangkad kag ang brown nga mga hasang makita, samtang ang portobello amo ang pinakahamtong nga bersyon sang agaricus bisporus."""
"""They were named 1763 by Linnaeus in honor of Johann Zinn, a German professor of botany and medicine."""	"""Ginhingadlan sila 1763 ni Linnaeus bilang pagpadungog kay Johann Zinn, isa ka Aleman nga propesor sang botany kag medisina."""
Culture: What behavior is important?	Kultura: Ano nga pamatasan ang importante?
"""A description of early churches is found in Marjorie A. Hanes, Early Nevada Churches (Reno: Nevada State Society, Daughters of the American Revolution, 1974)."""	"""Ang paglaragway sang una nga mga simbahan makita sa Marjorie A. Hanes, Early Nevada Churches (Reno: Nevada State Society, Daughters of the American Revolution, 1974)."""
"""Some scientists now believe that drinking milk and other dairy products containing the mutated A1 protein is associated with a variety of diseases including heart disease, diabetes, autism, and schizophrenia."""	"""Ang iban nga mga siyentipiko nagapati karon nga ang pag-inom sang gatas kag iban pa nga mga produkto gikan sa gatas nga may yara sang ginbag-o nga A1 nga protina may kaangtanan sa nagkalainlain nga mga balatian lakip ang balatian sa tagipusuon, diabetes, autism, kag schizophrenia."""
A session musician composed an original composition across multiple genres.	Ang isa ka musikero sa sesyon nagkomposo sang isa ka orihinal nga komposisyon sa madamo nga mga genre.
"""The pipeline, known as the Keystone XL, is expected to expand crude oil production in the two states."""	"""Ang pipeline, nga kilala bilang Keystone XL, ginalauman nga magapasangkad sang produksyon sang krudo sa duha ka estado."""
"""You can program the MIX using an assembly language called MIXAL, the MIX Assembly Language."""	"""Mahimo mo iprograma ang MIX gamit ang assembly language nga ginatawag MIXAL, ang MIX Assembly Language."""
A digital journalist live-streamed a long-form essay using accessible and engaging language.	Ang isa ka digital nga dyurnalista nag-live-stream sang isa ka malawig nga essay gamit ang madali magamit kag makawiwili nga lenguahe.
"""However, with or without the EU Constitution, any attempt to resolve the present crisis will remain futile if in the meantime Europe's politicians fail to revise their present practices and do not succeed in engaging citizens in debates about European policy matters at an earlier stage."""	"""Apang, may yara man ukon wala ang Konstitusyon sang EU, ang bisan ano nga pagtinguha nga lubaron ang karon nga krisis magapabilin nga wala sing pulos kon sa sini nga tion ang mga politiko sang Europa mapaslawan sa pagbag-o sang ila karon nga mga buhat kag indi magmadinalag-on sa pag-engage sa mga pumuluyo sa mga debate nahanungod sa mga butang sa polisiya sang Europa sa mas temprano nga yugto."""
"""The seven most common NTDs-hookworm, ascariasis (roundworm), trichuriasis (whipworm), schistosomiasis (snail fever), lymphatic filariasis (elephantiasis), onchocerciasis (river blindness) and trachoma-infect more than one in six people worldwide, including more than 500 million children."""	"""Ang pito ka labing kinaandan nga NTDs-hookworm, ascariasis (roundworm), trichuriasis (whipworm), schistosomiasis (snail fever), lymphatic filariasis (elephantiasis), onchocerciasis (pagkabulag sa suba) kag trachoma-nagalaton sa kapin sa isa sa anom ka tawo sa bug-os nga kalibutan, lakip ang kapin sa 50 milyones ka kabataan."""
"""In addition to expanding the company's service range, the many EchoStar satellites launched in the past 15 years have improved DISH Network signal strength."""	"""Dugang sa pagpasangkad sang serbisyo sang kompanya, ang madamo nga mga satelayt sang EchoStar nga ginlansar sa nagligad nga 15 ka tuig nagpauswag sang kabaskugon sang signal sang DISH Network."""
"""Also, financialization of commodity markets (through securitized commodity-linked instruments) has implications not only for price dynamics, but also for decisions on output mix, technology and resource management practices."""	"""Subong man, ang pinansyalisasyon sang mga merkado sang balaklon (paagi sa mga instrumento nga may kaangtanan sa securitized nga balaklon) may mga implikasyon indi lamang para sa dinamika sang presyo, kundi para man sa mga desisyon sa output mix, teknolohiya kag mga buhat sa pagdumala sang manggad."""
"""Carefully leveled text and fresh, vibrant photos engage young readers in learning about spring, a season of colorful changes and adaptations."""	"""Ang maid-id nga gin-level nga teksto kag preska, masinadyahon nga mga litrato naga-engage sa mga lamharon nga bumalasa sa pagtuon parte sa tigpamulak, isa ka panahon sang de-kolor nga mga pagbag-o kag mga pag-adaptar."""
Even in this early book (1836-37) we see how Dickens loved playing with names; a sexton called Grub singing of worms is just wonderful.	Bisan sa sining una nga libro (1836-37) makita naton kon paano si Dickens nanamian maghampang sang mga ngalan; ang isa ka sexton nga ginatawag Grub nga nagakanta sang mga ulod makatilingala gid.
"""The researchers also write that their findings cannot simply be explained by the use of smaller head sizes, since women fared worse than men even with the same head size."""	"""Ang mga manugpanalawsaw nagsulat man nga ang ila mga natukiban indi lamang mapaathag paagi sa paggamit sang mas magagmay nga kadakuon sang ulo, bangod ang mga babayi mas malain sangsa mga lalaki bisan pa pareho ang kadakuon sang ulo."""
"""When silver was the unit of value, gold enjoyed free coinage, and was legal tender in the payment of all debts."""	"""Sang ang pilak amo ang yunit sang balor, ang bulawan may libre nga sensilyo, kag legal nga kuwarta sa pagbayad sang tanan nga utang."""
"""It will look at your birth chart, along with the chart of another person, and compare them."""	"""Tan-awon sini ang imo tsart sang pagkatawo, upod ang tsart sang isa pa ka tawo, kag ipaanggid sila."""
"""A Scout respects other people, regardless of differences."""	"""Ang isa ka Scout nagatahod sa iban nga mga tawo, walay sapayan sang mga kinatuhayan."""
"""The range of topics covered is vast, chasing, flocking, pathfinding, state machines, bayesian networks, neutal networks, genetic algorithms, fuzzy logic and more."""	"""Ang mga topiko nga ginatuptupan malapad, paglagas, pagdugok, pagpangita sang dalan, mga makina sang estado, mga network sang bayesian, mga network sang neural, mga algorithm sang genetiko, fuzzy logic kag madamo pa."""
It is interesting how a team of physicists proved why the moon has phases using basic materials.	Makawiwili kon paano ginpamatud-an sang isa ka grupo sang mga pisiko kon ngaa ang bulan may mga hugna gamit ang panguna nga mga materyales.
"""Our pristine hills are situated on 1100 acres, studded with towering trees, babbling brooks and sparkling creeks and streams."""	"""Ang amon matinlo nga mga bungyod nahamtang sa 1100 ka ektarya, nga puno sang matag-as nga mga kahoy, nagailig nga mga sapa kag nagakinang-kinang nga mga sapa kag mga sapa."""
Perhaps humanity needs to feel the highs and lows that expectations bring?	Ayhan kinahanglan nga mabatyagan sang katawhan ang mga mataas kag manubo nga ginadala sang mga ginapaabot?
"""She mentioned that to run transactions on blockchain, data will need to be integrated into an existing transactional infrastructure, which requires a new set of tools and utilities to support that integration."""	"""Ginsambit niya nga sa pagpadalagan sang mga transaksyon sa blockchain, ang datos kinahanglan nga i-integrate sa nagaluntad nga imprastraktura sa transaksyon, nga nagakinahanglan sang bag-o nga hugpong sang mga gamit kag mga utility sa pagsuporta sa sina nga pag-integrar."""
Biofortification is one of the approaches to tackle this has an important research project in this area: a large number of native potatoes have been screened for their potential and the range of variation.	Ang biofortification isa sa mga pamaagi sa pag-atubang sini nga may importante nga proyekto sa pagpanalawsaw sa sini nga lugar: madamo nga tumandok nga mga patatas ang gin-usisa para sa ila potensyal kag ang kalaparon sang pagkananuhaytuhay.
"""You can put individual servings of food in each box, or organize groups of similar foods together."""	"""Mahimo ka magbutang sang indibidwal nga mga pagserbe sang pagkaon sa tagsa ka kahon, ukon mag-organisar sang mga grupo sang kaanggid nga mga pagkaon sing tingob."""
They are the speakers of the Umbrese tongue.	Sila ang mga mamumulong sa dila nga Umbrese.
"""In her dissertation, Withers traces themes of inheritance in theatre through the Progressive Era (1890s to the late 1920s), the Harlem Renaissance (roughly 1918 to 1937), the New Deal era (1933-1938), and throughout the mid-twentieth century."""	"""Sa iya disertasyon, ginsubay ni Withers ang mga tema sang palanublion sa teatro tubtob sa Progresibo nga Panahon (1890 tubtob sang ulihi nga bahin sang 1920), ang Harlem Renaissance (mga 1918 tubtob 1937), ang New Deal nga panahon (1933-1938), kag sa bug-os nga tungatunga sang ika-beinte nga siglo."""
The Students during the training program are taught to consider the reoccurring problem within the business organization's structure.	Ang mga Estudyante sa tion sang programa sa paghanas ginatudluan sa pagbinagbinag sang nagabalikbalik nga problema sa sulod sang istruktura sang organisasyon sang negosyo.
Several months ago, education reform advocates reformed the national assessment framework.	Pila ka bulan ang nagligad, ang mga manugsakdag sang reporma sa edukasyon nagreporma sang pungsodnon nga gambalay sang pagtasa.
A clinical psychologist systematically addressed the biopsychosocial dimensions of the role of social determinants in shaping mental health outcomes at population level, since she resolved the matter efficiently via telephone with the legal team to clarify the terms of the agreement.	Ang isa ka klinikal nga sikologo sistematiko nga nagsabat sa mga biopsychosocial nga mga dimensyon sang papel sang mga determinante sa katilingban sa pagporma sang mga resulta sang panglawas sa hunahuna sa lebel sang populasyon, sanglit nasolbar niya ang butang sing episyente paagi sa telepono upod sa legal nga grupo sa pagpaathag sang mga termino sang kasugtanan.
"""Aside from cleaner accounting and behaving more like a production JVM, there may be opportunities for performance optimizations since the lifetimes of objects created by the JIT will typically be bounded by the invocation of a single compilation, as an example."""	"""Maluwas sa mas matinlo nga pag-isip kag paggawi nga mas kaangay sang isa ka JVM sa produksyon, mahimo nga may mga oportunidad para sa mga pag-optimize sang performance bangud ang mga kabuhi sang mga butang nga ginhimo sang JIT kinaandan nga ginalimitahan sang pagtawag sang isa ka pagtipon, bilang halimbawa."""
Public Health Engineering Research into water treatment is carried out using complex filter equipment and chemical testing can be done utilising a full range of sophisticated devices.	Public Health Engineering Ang pagpanalawsaw sa pagtinlo sang tubig ginahimo gamit ang komplikado nga mga kagamitan sa pagsala kag ang pagtesting sa kemikal mahimo gamit ang bug-os nga sahi sang sopistikado nga mga gamit.
Speculation has been that states involved in fighting back against a federal takeover of the elections were those targeted by the administration.	Ang mga espekulasyon amo nga ang mga estado nga nadalahig sa pagpakig-away batok sa isa ka pederal nga pag-agaw sang eleksyon amo ang mga ginpuntariya sang administrasyon.
The first attempt to edit the genes of cells inside the human body is about to take place.	Ang una nga pagtinguha sa pag-edit sang mga gene sang mga selula sa sulod sang lawas sang tawo malapit na mahanabo.
"""With the rise in the employment opportunities, there has been more and more emphasis on becoming self-reliant and independent."""	"""Sa pagdamo sang mga oportunidad sa trabaho, may yara sang dugang kag dugang nga pagpadaku sa mangin makasalig sa kaugalingon kag independiente."""
What is poker all about?	Ano ang poker?
"""For example, if a robot were to make contact with a human, holding no weapons, travelling slowly and covered in bubble wrap, the chance of it transferring bacteria or viruses which have a small chance of causing harm is higher than 0%."""	"""Halimbawa, kon ang isa ka robot makig-angot sa isa ka tawo, nga wala nagauyat sang mga armas, nagabiyahe sing mahinay kag natabunan sang bubble wrap, ang tsansa nga ini makabalhin sang bakterya ukon mga virus nga may diutay nga tsansa nga makahalit mas mataas sangsa 0%."""
"""India will soon introduce chip-based e-passport, Prime Minister Narendra Modi said on Tuesday while inaugurating an event."""	"""Ang India magapakilala sa indi madugay sang chip-based e-passport, siling ni Prime Minister Narendra Modi sang Martes samtang naga-inagurar sang isa ka kahiwatan."""
Why our civilization is doomed if we do not rein in our social scientists.	Ngaa ang aton sibilisasyon malaglag kon indi naton pagpunggan ang aton mga siyentipiko sosyal.
"""Most insertions are made just beneath the surface of the skin, and sensations vary from person to person."""	"""Ang kalabanan nga mga pagsulod ginahimo sa idalom lamang sang nawong sang panit, kag ang mga sensasyon nagalainlain sa tagsa ka tawo."""
In many cases, the security system refactored the machine learning inference endpoint with zero-downtime blue-green deployment.	Sa madamo nga mga kaso, ang sistema sang seguridad nag-refactor sang machine learning inference endpoint nga may zero-downtime blue-green deployment.
I remember reading about a pilot who landed safely despite every system failing at once. a customer confirmed by phone to follow up on the application speaking clearly despite the bad signal.	Nadumduman ko nga nabasa ko ang parte sa isa ka piloto nga naghugpa sing luwas walay sapayan nga ang tagsa ka sistema napaslawan sing dungan. isa ka kustomer nga ginkumpirma paagi sa telepono nga mag-follow up sa aplikasyon nga nagahambal sing maathag walay sapayan sang malain nga signal.
"""The new scheme called Development / Strengthening of Agricultural Marketing Infrastructure, Grading and Standardisation is aimed at attracting large investment from the private and cooperative sectors for setting up agricultural markets, marketing infrastructure and support services, Finance Minister P Chidambaram told Parliament."""	"""Ang bag-o nga iskema nga ginatawag Development / Strengthening of Agricultural Marketing Infrastructure, Grading and Standardization nagatuyo sa pagganyat sang daku nga pamuhunan gikan sa pribado kag kooperatiba nga mga sektor para sa pagtukod sang mga merkado sa agrikultura, imprastraktura sa pagpamaligya kag mga serbisyo sa suporta, siling ni Finance Minister P Chidambaram sa Parliamento."""
There's no shortcut concerning earning a college degree.	Wala sing shortcut sa pag-angkon sang degree sa kolehiyo.
"""The judgments, the trade-offs involved during the 1979-1980 policies, for example, or during any deep recession, are not just technical matters."""	"""Ang mga paghukom, ang mga pagbayluhanay nga nadalahig sa tion sang 1979-1980 nga mga polisa, halimbawa, ukon sa tion sang bisan ano nga madalom nga pag-urong, indi lamang mga teknikal nga mga butang."""
"""Being a plant-based food, it is widely used as a meat substitute in vegetarian diets too."""	"""Bangod isa ini ka pagkaon nga nakabase sa tanom, ini lapnag nga ginagamit bilang tal-us sa karne sa mga pagkaon nga vegetarian man."""
"""Then, the output of 'CAST' is assigned to the variable."""	"""Dayon, ang output sang 'CAST' gina-assign sa variable."""
However this work is not just limited to human or animal cells.	Apang ini nga buluhaton indi lamang limitado sa mga selula sang tawo ukon sapat.
"""The flora of the reservation consist of 1900 species; 162 of them are endemic, 95 of them are rare and 38 are being depletod and disappeared."""	"""Ang mga tanom sa reserbasyon ginabug-usan sang 1900 ka mga espesyi; 162 sa ila ang endemic, 95 sa ila ang talagsahon kag 38 ang nagakaubos kag nagakadula."""
A selection of articles related to smell.	Isa ka pagpili sang mga artikulo nga may kaangtanan sa baho.
My mother is a friend of the friend.	Amigo sang amigo ang iloy ko.
"""New York's Metropolitan Transportation Authority, which carried 11 million bus and train passengers each day, has approved selling up to $2.5 billion of short-term bond anticipation notes for Sandy costs."""	"""Ang Metropolitan Transportation Authority sang New York, nga nagadala sang 11 milyones ka pasahero sang bus kag tren kada adlaw, nag-aprubar sa pagbaligya sang tubtob $2.5 bilyones sang short-term bond anticipation notes para sa mga gasto sa Sandy."""
"""For example, you can have red for math, blue for English, green for science, purple for history, orange for foreign language, yellow for band, pink for art, white for health, gray for government/civics, light green for economics, etc."""	"""Halimbawa, mahimo ka nga may pula para sa matematika, asul para sa Ingles, berde para sa siyensya, purpura para sa maragtas, kahel para sa dumuluong nga lenguahe, dilaw para sa banda, rosas para sa arte, puti para sa ikaayong lawas, abo para sa gobyerno/sibiko, light green para sa ekonomiya, kag iban pa."""
Emotional trauma occurs when the individual is overwhelmed by an unexpected or unanticipated event or long-term exposure to stress and anxiety.	Ang emosyonal nga trauma nagakatabo kon ang indibidwal ginabug-atan sang isa ka wala ginapaabot ukon wala ginapaabot nga hitabo ukon malawig nga pagkadayag sa stress kag kabalaka.
One of the oldest settlements in the country that dates back to the 8th century.	Isa sa pinakadaan nga mga puluy-an sa pungsod nga nagsugod pa sang ika-8 nga siglo.
"""As a matter of fact, in the late 1640s, Descartes situation between the French Catholics, the experimentally minded philosophers like Gassendi and the Orthodox Calvinist Dutch theologians became very heated, with no prospect of escape from this tight circle; his decision to accept Queen Christina's invitation to Stockholm appears to be rather a run away."""	"""Sa pagkamatuod, sang ulihi nga bahin sang 1640, ang sitwasyon ni Descartes sa tunga sang mga Katoliko nga Pranses, ang mga pilosopo nga may eksperimento nga panghunahuna pareho ni Gassendi kag ang Ortodokso nga Calvinista nga mga teologo nga Olandes nangin mainit gid, nga wala sing paglaum nga makapalagyo gikan sa sining hugot nga sirkulo; ang iya desisyon nga batunon ang imbitasyon ni Rayna Christina sa Stockholm daw isa ka pagpalagyo."""
Use minimal pairs, record yourself, compare to native models.	Maggamit sang minimal nga mga paris, irekord ang imo kaugalingon, ipaanggid sa tumandok nga mga modelo.
Both are great. Maybe we can do one together sometime?	Pareho nga maayo. Ayhan mahimo naton ang isa ka tingob kon kaisa?
"""As the founder, General Kip has several tasks of enhancing U.S. defence as well as security activities on the African as well as island nations."""	"""Bilang tagtukod, si Heneral Kip may pila ka mga buluhaton sa pagpauswag sang depensa sang Estados Unidos subong man sang mga hilikuton sa seguridad sa mga pungsod sa Aprika subong man sa mga isla."""
Does the plumber have sufficient insurance coverage in the event that something goes wrong?	Ang tubero bala may bastante nga coverage sang seguro sa tion nga may maglain?
"""Along with the computerized assessment, researchers will be implementing a screening instrument for reported co-occurring psychiatric symptoms, identifying outcomes for methamphetamine users and analyzing supplementary statewide data sets to aid in the collection of specific outcome variables for substance abuse clients."""	"""Kaupod sang computerized assessment, ang mga manugpanalawsaw magapatuman sang isa ka instrumento sa pag-usisa para sa ginreport nga mga sintomas sang psychiatric nga naga-upod, pagkilala sang mga resulta para sa mga nagagamit sang methamphetamine kag pag-analisar sang suplemento nga mga datos sa bug-os nga estado agud makabulig sa pagtipon sang partikular nga mga variable sang resulta para sa mga kliyente nga naga-abuso sa substansiya."""
Share your creations with others for feedback and joy.	Ipaambit ang imo mga tinuga sa iban para sa feedback kag kalipay.
Spain's government functions in the form of a constitutional monarchy.	Ang gobyerno sang Espanya nagapanghikot sa porma sang isa ka konstitusyonal nga monarkiya.
"""All are in our 100,000 [[URL] light year (LY)] wide Milky Way galaxy."""	"""Ang tanan yara sa aton 100,000 [[URL] light year (LY)] kalapad nga Milky Way galaxy."""
"""Thus far our results suggest that monomers and dimers of the calcium ATPase have full activity, but tetramers and larger aggregates have much less activity."""	"""Tubtob subong ang amon mga resulta nagapakita nga ang mga monomer kag dimer sang calcium ATPase may bug-os nga aktibidad, apang ang mga tetramer kag mas dalagku nga mga aggregate may mas manubo nga aktibidad."""
"""An undertaking as complex as preparing a city for the challenges of climate change is much harder to grasp than, say, building a park or a bridge or banning giant cups of cola."""	"""Ang isa ka hilikuton nga subong ka komplikado sang paghanda sang isa ka siudad para sa mga hangkat sang pagbag-o sang klima mas mabudlay hangpon sangsa, halimbawa, pagtukod sang isa ka parke ukon taytay ukon pagdumili sang higante nga mga tasa sang cola."""
"""For instance, a person who has a chronic lack of exercise is more likely to trigger their IBS symptoms."""	"""Halimbawa, ang isa ka tawo nga may chronic lack of exercise mas madali nga mag-trigger sang ila mga sintomas sang IBS."""
"""These risks include rapid changes in weather and surface conditions, collisions with other people as well as natural and artificial hazards such as rocks, trees, stumps, bare spots, lift towers and snowmaking equipment."""	"""Ini nga mga risgo nagalakip sang madasig nga mga pagbag-o sa panahon kag mga kondisyon sa ibabaw, mga pagbungguanay sa iban nga mga tawo subong man ang natural kag artipisyal nga mga katalagman pareho sang mga bato, mga kahoy, mga tuod, mga hublas nga mga lugar, mga torre sa pag-alsa kag mga kagamitan sa paghimo sang niebe."""
The use of double negatives wasn't uncommon in England during the 17th and 18th centuries.	Ang paggamit sang doble nga mga negatibo indi kinaandan sa Inglaterra sang ika-17 kag ika-18 nga siglo.
The paper discusses the Russian authorities - Muslim clergy relations in the Northwest Caucasus in the after-reform period.	Ang papel nagahambal nahanungod sa mga awtoridad sang Rusya - ang mga relasyon sang mga klero sang Muslim sa Northwest Caucasus sa panahon pagkatapos sang reporma.
"""In the past, highly virulent E. coli strains usually have been susceptible to antibiotics, while highly resistant strains have been fairly weak in terms of their ability to cause disease."""	"""Sang nagligad, ang mga strain sang E. coli nga may mataas nga virulent masami nga madali mabiktima sang mga antibiotiko, samtang ang mga strain nga may mataas nga resistensya medyo maluya sa ila ikasarang sa pagtuga sang balatian."""
"""In 2009-2010, 321 patents in the US were filed by people or companies in the Arab world."""	"""Sang 2009-2010, 321 ka mga patente sa US ang gin-file sang mga tawo ukon mga kompanya sa kalibutan sang mga Arabo."""
Whenever you feel ready, our whole class said an important question, and everything else tends to fall into place naturally.	Sa kada tion nga nagabatyag ka nga handa ka, ang amon bug-os nga klase nagahambal sang isa ka importante nga pamangkot, kag ang tanan nga iban pa nagahuyog nga mahulog sa lugar sing natural.
The chill in the corridor made everyone move a little faster. the class contextualised an annotated bibliography referencing multiple academic sources.	Ang katugnaw sa pasilyo nagpadasig sang paghulag sang tanan. ang klase nagkonteksto sang isa ka gin-annotate nga bibliograpiya nga nagapatuhoy sa madamo nga mga ginhalinan sang akademiko.
"""Ideas included working with utility companies to include information in utility bills, working with fire departments to give people information when they visit people's homes, working with Chambers of Commerce to reach employed caregivers in the workplace, disseminating information through caregiver coalitions and respite care coalitions, and working with disability organizations, vocational rehabilitation agencies, pharmacies, volunteer organizations like Rebuilding Together, and hospital discharge planners."""	"""Ang mga ideya naglakip sang pagtrabaho upod sa mga kompanya sang utility sa paglakip sang impormasyon sa mga balayran sa utility, pagtrabaho upod sa mga departamento sang bombero sa paghatag sang impormasyon sa mga tawo kon magbisita sila sa mga puluy-an sang mga tawo, pagtrabaho upod sa Chambers of Commerce sa paglab-ot sa mga nagatrabaho nga mga manug-atipan sa lugar sang trabaho, pagpalapnag sang impormasyon paagi sa mga koalisyon sang mga manug-atipan kag mga koalisyon sa pag-atipan sa pahuway, kag pagtrabaho upod sa mga organisasyon sang mga may kasablagan, mga ahensya sang rehabilitasyon, mga ahensya sang rehabilitasyon, mga boluntaryo nga organisasyon pareho sang Rebuilding Together, kag mga nagaplano sang pagguwa sa ospital."""
"""In Texas for example, a standard hunting license can cost around $65 for a resident hunter."""	"""Sa Texas halimbawa, ang isa ka kinaandan nga lisensya sa pagpangayam mahimo nga nagabili sing mga $65 para sa isa ka residente nga mangangayam."""
"""Oct. 17, 2011-- The Louisiana Department of Wildlife and Fisheries' (LDWF) Mother/Child FUN Camp, held October 7-9 at the Woodworth Outdoor Education facility, attracted ten families from around the state."""	"""Oktubre 17, 2011-- Ang Louisiana Department of Wildlife and Fisheries' (LDWF) Mother/Child FUN Camp, nga ginhiwat sang Oktubre 7-9 sa pasilidad sang Woodworth Outdoor Education, nagganyat sang napulo ka pamilya gikan sa bug-os nga estado."""
Every single day, the department head replied the invoice.	Kada adlaw, ang pangulo sang departamento nagasabat sang invoice.
"""After leaving school, he worked on family properties and, at the outbreak of World War II, he served first in the militia and then enlisted in the AIF in 1941."""	"""Pagkatapos niya mag-eskwela, nagtrabaho sia sa mga propiedad sang pamilya kag, sa pagsugod sang Inaway Kalibutanon II, nag-alagad sia anay sa milisya kag dayon nagpalista sa AIF sang 1941."""
"""It automatically took film photos, processed and scanned them, then beamed the images back as radiowaves to receivers on Earth, where technicians recorded them onto analog data tapes."""	"""Awtomatiko ini nga nagkuha sang mga litrato sang pelikula, ginproseso kag gin-scan ini, dayon gin-beam ang mga laragway pabalik bilang mga radiowave sa mga receiver sa Duta, sa diin ginrekord ini sang mga teknisyan sa analog data tapes."""
